Date,Product Name,Product Category,Price (USD),Quantity Sold,Total Sales (USD),Daily Total Sales (USD)
2020-03-23,Machete,Farming Tools,11.83,78,922.74,6863.8099999999995
2020-03-24,Ammonium sulfate,Fertilizers,6.03,94,566.82,4748.78
2020-03-24,Pyrethroids,Pesticides,22.64,36,815.04,4748.78
2020-03-24,Sunflower seeds,Seeds,9.43,80,754.4,4748.78
2020-03-24,Harrows,Farming Tools,48.38,54,2612.52,4748.78
2020-03-25,Superphosphate,Fertilizers,43.75,19,831.25,4687.07
2020-03-25,Permethrin,Pesticides,18.94,35,662.9,4687.07
2020-03-25,Pea seeds,Seeds,6.76,71,479.96,4687.07
2020-03-25,Hand weeder,Farming Tools,42.39,64,2712.96,4687.07
2020-03-26,Potassium sulfate,Fertilizers,11.68,17,198.56,2270.79
2020-03-26,Permethrin,Pesticides,47.0,22,1034.0,2270.79
2020-03-26,Tomato seeds,Seeds,14.83,51,756.33,2270.79
2020-03-26,Plows,Farming Tools,28.19,10,281.9,2270.79
2020-03-27,Urea,Fertilizers,9.44,29,273.76,3545.63
2020-03-27,Malathion,Pesticides,11.37,71,807.27,3545.63
2020-03-27,Tomato seeds,Seeds,17.6,69,1214.4,3545.63
2020-03-27,Hand cultivator,Farming Tools,35.72,35,1250.2,3545.63
2020-03-28,Ammonium nitrate,Fertilizers,19.87,70,1390.9,10817.43
2020-03-28,Malathion,Pesticides,45.33,49,2221.17,10817.43
2020-03-28,Tomato seeds,Seeds,43.99,96,4223.04,10817.43
2020-03-28,Shovel,Farming Tools,33.89,88,2982.32,10817.43
2020-03-29,Superphosphate,Fertilizers,13.62,91,1239.42,4520.12
2020-03-29,Glyphosate (Roundup),Pesticides,7.66,84,643.44,4520.12
2020-03-29,Corn seeds,Seeds,28.36,38,1077.68,4520.12
2020-03-29,Machete,Farming Tools,45.87,34,1559.58,4520.12
2020-03-30,Diammonium phosphate,Fertilizers,41.72,28,1168.16,5821.969999999999
2020-03-30,Permethrin,Pesticides,44.09,76,3350.84,5821.969999999999
2020-03-30,Sunflower seeds,Seeds,25.46,10,254.6,5821.969999999999
2020-03-30,Trowel,Farming Tools,25.57,41,1048.37,5821.969999999999
2020-03-31,Ammonium nitrate,Fertilizers,43.34,32,1386.88,6433.55
2020-03-31,Atrazine,Pesticides,20.07,39,782.73,6433.55
2020-03-31,Pea seeds,Seeds,46.54,79,3676.66,6433.55
2020-03-31,Hoe,Farming Tools,48.94,12,587.28,6433.55
2020-04-01,Ammonium nitrate,Fertilizers,17.28,73,1261.44,5353.72
2020-04-01,Permethrin,Pesticides,29.76,85,2529.6,5353.72
2020-04-01,Bean seeds,Seeds,5.85,28,163.8,5353.72
2020-04-01,Sickles,Farming Tools,24.98,56,1398.88,5353.72
2020-04-02,Superphosphate,Fertilizers,6.28,69,433.32,2709.47
2020-04-02,Pyrethroids,Pesticides,42.0,27,1134.0,2709.47
2020-04-02,Corn seeds,Seeds,33.27,18,598.86,2709.47
2020-04-02,Rake,Farming Tools,49.39,11,543.29,2709.47
2020-04-03,Ammonium nitrate,Fertilizers,44.5,59,2625.5,5496.969999999999
2020-04-03,Chlorpyrifos,Pesticides,14.54,64,930.56,5496.969999999999
2020-04-03,Rice seeds,Seeds,12.09,29,350.61,5496.969999999999
2020-04-03,Hoe,Farming Tools,25.65,62,1590.3,5496.969999999999
2020-04-04,Calcium ammonium nitrate,Fertilizers,37.91,60,2274.6,7591.92
2020-04-04,Glyphosate (Roundup),Pesticides,20.7,89,1842.3,7591.92
2020-04-04,Tomato seeds,Seeds,20.23,34,687.82,7591.92
2020-04-04,Seed drills,Farming Tools,43.55,64,2787.2,7591.92
2020-04-05,Diammonium phosphate,Fertilizers,43.24,12,518.88,3557.86
2020-04-05,Imidacloprid,Pesticides,11.75,73,857.75,3557.86
2020-04-05,Soybean seeds,Seeds,30.78,16,492.48,3557.86
2020-04-05,Scythe,Farming Tools,48.25,35,1688.75,3557.86
2020-04-06,Potassium nitrate,Fertilizers,47.44,70,3320.8,10480.27
2020-04-06,Malathion,Pesticides,34.02,72,2449.44,10480.27
2020-04-06,Tomato seeds,Seeds,44.93,78,3504.54,10480.27
2020-04-06,Shovel,Farming Tools,30.91,39,1205.49,10480.27
2020-04-07,Potassium chloride,Fertilizers,28.11,98,2754.78,7151.01
2020-04-07,Imidacloprid,Pesticides,9.25,39,360.75,7151.01
2020-04-07,Sunflower seeds,Seeds,24.81,60,1488.6,7151.01
2020-04-07,Sickles,Farming Tools,30.32,84,2546.88,7151.01
2020-04-08,Ammonium sulfate,Fertilizers,12.33,53,653.49,5422.35
2020-04-08,Carbaryl (Sevin),Pesticides,39.92,78,3113.76,5422.35
2020-04-08,Wheat seeds,Seeds,11.85,24,284.4,5422.35
2020-04-08,Spade,Farming Tools,45.69,30,1370.7,5422.35
2020-04-09,Potassium nitrate,Fertilizers,40.92,83,3396.36,7726.1
2020-04-09,Neonicotinoids,Pesticides,12.51,85,1063.35,7726.1
2020-04-09,Cucumber seeds,Seeds,34.49,49,1690.01,7726.1
2020-04-09,Rake,Farming Tools,20.21,78,1576.38,7726.1
2020-04-10,Potassium nitrate,Fertilizers,33.41,75,2505.75,4431.91
2020-04-10,Glyphosate (Roundup),Pesticides,14.58,42,612.36,4431.91
2020-04-10,Pea seeds,Seeds,10.57,24,253.68,4431.91
2020-04-10,Tractors,Farming Tools,15.59,68,1060.12,4431.91
2020-04-11,Triple superphosphate,Fertilizers,40.85,25,1021.25,2569.37
2020-04-11,Malathion,Pesticides,9.93,73,724.89,2569.37
2020-04-11,Wheat seeds,Seeds,29.15,17,495.55,2569.37
2020-04-11,Wheelbarrow,Farming Tools,20.48,16,327.68,2569.37
2020-04-12,Ammonium sulfate,Fertilizers,9.52,27,257.04,5101.37
2020-04-12,Malathion,Pesticides,31.36,77,2414.72,5101.37
2020-04-12,Sunflower seeds,Seeds,8.66,57,493.62,5101.37
2020-04-12,Hand weeder,Farming Tools,39.51,49,1935.99,5101.37
2020-04-13,Calcium ammonium nitrate,Fertilizers,26.61,11,292.71,4389.99
2020-04-13,Glyphosate (Roundup),Pesticides,30.44,37,1126.28,4389.99
2020-04-13,Tomato seeds,Seeds,20.6,23,473.8,4389.99
2020-04-13,Rake,Farming Tools,41.62,60,2497.2,4389.99
2020-04-14,Triple superphosphate,Fertilizers,36.72,100,3672.0,7704.72
2020-04-14,Chlorpyrifos,Pesticides,5.75,68,391.0,7704.72
2020-04-14,Corn seeds,Seeds,36.13,68,2456.84,7704.72
2020-04-14,Garden fork,Farming Tools,49.37,24,1184.88,7704.72
2020-04-15,Calcium ammonium nitrate,Fertilizers,15.29,30,458.7,3262.2000000000003
2020-04-15,DDT,Pesticides,41.24,18,742.32,3262.2000000000003
2020-04-15,Soybean seeds,Seeds,33.44,47,1571.68,3262.2000000000003
2020-04-15,Wheelbarrow,Farming Tools,19.58,25,489.5,3262.2000000000003
2020-04-16,Triple superphosphate,Fertilizers,47.7,83,3959.1,8681.75
2020-04-16,Atrazine,Pesticides,27.73,72,1996.56,8681.75
2020-04-16,Lettuce seeds,Seeds,31.22,55,1717.1,8681.75
2020-04-16,Shovel,Farming Tools,27.27,37,1008.99,8681.75
2020-04-17,Ammonium sulfate,Fertilizers,21.45,85,1823.25,5638.66
2020-04-17,Atrazine,Pesticides,19.84,90,1785.6,5638.66
2020-04-17,Wheat seeds,Seeds,43.13,29,1250.77,5638.66
2020-04-17,Garden fork,Farming Tools,16.23,48,779.04,5638.66
2020-04-18,Potassium nitrate,Fertilizers,16.92,74,1252.08,8939.47
2020-04-18,Pyrethroids,Pesticides,44.06,100,4406.0,8939.47
2020-04-18,Tomato seeds,Seeds,27.89,73,2035.97,8939.47
2020-04-18,Garden fork,Farming Tools,36.63,34,1245.42,8939.47
2020-04-19,Calcium ammonium nitrate,Fertilizers,18.98,19,360.62,2810.59
2020-04-19,Malathion,Pesticides,12.01,21,252.21,2810.59
2020-04-19,Corn seeds,Seeds,36.65,46,1685.9,2810.59
2020-04-19,Rake,Farming Tools,8.98,57,511.86,2810.59
2020-04-20,Potassium sulfate,Fertilizers,20.23,86,1739.78,6620.66
2020-04-20,Atrazine,Pesticides,47.33,69,3265.77,6620.66
2020-04-20,Tomato seeds,Seeds,16.29,68,1107.72,6620.66
2020-04-20,Seed drills,Farming Tools,13.01,39,507.39,6620.66
2020-04-21,Superphosphate,Fertilizers,42.44,17,721.48,7717.800000000001
2020-04-21,Permethrin,Pesticides,15.95,41,653.95,7717.800000000001
2020-04-21,Lettuce seeds,Seeds,43.49,98,4262.02,7717.800000000001
2020-04-21,Hand weeder,Farming Tools,30.15,69,2080.35,7717.800000000001
2020-04-22,Diammonium phosphate,Fertilizers,14.11,25,352.75,4416.75
2020-04-22,Carbaryl (Sevin),Pesticides,33.14,37,1226.18,4416.75
2020-04-22,Wheat seeds,Seeds,25.95,82,2127.9,4416.75
2020-04-22,Rake,Farming Tools,41.76,17,709.92,4416.75
2020-04-23,Calcium ammonium nitrate,Fertilizers,20.07,51,1023.57,3729.2
2020-04-23,Malathion,Pesticides,23.14,45,1041.3,3729.2
2020-04-23,Wheat seeds,Seeds,16.71,73,1219.83,3729.2
2020-04-23,Hoe,Farming Tools,8.89,50,444.5,3729.2
2020-04-24,Potassium chloride,Fertilizers,26.83,10,268.3,4426.42
2020-04-24,Neonicotinoids,Pesticides,37.47,13,487.11,4426.42
2020-04-24,Soybean seeds,Seeds,34.59,99,3424.41,4426.42
2020-04-24,Spade,Farming Tools,12.33,20,246.6,4426.42
2020-04-25,Calcium ammonium nitrate,Fertilizers,40.62,40,1624.8,5149.47
2020-04-25,Pyrethroids,Pesticides,22.18,72,1596.96,5149.47
2020-04-25,Lettuce seeds,Seeds,26.55,50,1327.5,5149.47
2020-04-25,Harrows,Farming Tools,15.39,39,600.21,5149.47
2020-04-26,Superphosphate,Fertilizers,43.62,95,4143.9,10174.869999999999
2020-04-26,Carbaryl (Sevin),Pesticides,30.62,87,2663.94,10174.869999999999
2020-04-26,Sunflower seeds,Seeds,5.05,31,156.55,10174.869999999999
2020-04-26,Spade,Farming Tools,41.16,78,3210.48,10174.869999999999
2020-04-27,Ammonium nitrate,Fertilizers,11.14,69,768.66,5254.75
2020-04-27,Permethrin,Pesticides,47.88,50,2394.0,5254.75
2020-04-27,Wheat seeds,Seeds,26.71,61,1629.31,5254.75
2020-04-27,Plows,Farming Tools,8.57,54,462.78,5254.75
2020-04-28,Ammonium nitrate,Fertilizers,11.82,15,177.3,3207.02
2020-04-28,Atrazine,Pesticides,14.11,97,1368.67,3207.02
2020-04-28,Soybean seeds,Seeds,32.35,19,614.65,3207.02
2020-04-28,Hand cultivator,Farming Tools,26.16,40,1046.4,3207.02
2020-04-29,Potassium chloride,Fertilizers,26.09,13,339.17,5405.65
2020-04-29,Chlorpyrifos,Pesticides,43.07,60,2584.2,5405.65
2020-04-29,Lettuce seeds,Seeds,38.06,48,1826.88,5405.65
2020-04-29,Rake,Farming Tools,32.77,20,655.4,5405.65
2020-04-30,Superphosphate,Fertilizers,13.14,13,170.82,4076.54
2020-04-30,Atrazine,Pesticides,9.14,25,228.5,4076.54
2020-04-30,Wheat seeds,Seeds,36.96,76,2808.96,4076.54
2020-04-30,Hoe,Farming Tools,9.98,87,868.26,4076.54
2020-05-01,Diammonium phosphate,Fertilizers,25.97,91,2363.27,4646.79
2020-05-01,Chlorpyrifos,Pesticides,13.46,30,403.8,4646.79
2020-05-01,Sunflower seeds,Seeds,45.78,21,961.38,4646.79
2020-05-01,Pruning shears,Farming Tools,12.58,73,918.34,4646.79
2020-05-02,Calcium ammonium nitrate,Fertilizers,22.97,79,1814.63,3907.69
2020-05-02,Carbaryl (Sevin),Pesticides,10.33,36,371.88,3907.69
2020-05-02,Corn seeds,Seeds,18.82,14,263.48,3907.69
2020-05-02,Sickles,Farming Tools,48.59,30,1457.7,3907.69
2020-05-03,Calcium ammonium nitrate,Fertilizers,46.49,48,2231.52,8114.7
2020-05-03,Carbaryl (Sevin),Pesticides,31.58,19,600.02,8114.7
2020-05-03,Bean seeds,Seeds,37.53,99,3715.47,8114.7
2020-05-03,Tractors,Farming Tools,42.37,37,1567.69,8114.7
2020-05-04,Calcium ammonium nitrate,Fertilizers,31.83,96,3055.68,6952.75
2020-05-04,Chlorpyrifos,Pesticides,33.38,75,2503.5,6952.75
2020-05-04,Wheat seeds,Seeds,16.17,45,727.65,6952.75
2020-05-04,Scythe,Farming Tools,41.62,16,665.92,6952.75
2020-05-05,Superphosphate,Fertilizers,48.02,66,3169.32,9031.4
2020-05-05,Neonicotinoids,Pesticides,31.89,70,2232.3,9031.4
2020-05-05,Corn seeds,Seeds,23.68,77,1823.36,9031.4
2020-05-05,Machete,Farming Tools,39.27,46,1806.42,9031.4
2020-05-06,Potassium chloride,Fertilizers,47.93,21,1006.53,6946.75
2020-05-06,Carbaryl (Sevin),Pesticides,25.12,93,2336.16,6946.75
2020-05-06,Lettuce seeds,Seeds,44.65,54,2411.1,6946.75
2020-05-06,Tractors,Farming Tools,37.28,32,1192.96,6946.75
2020-05-07,Superphosphate,Fertilizers,15.17,84,1274.28,6308.0599999999995
2020-05-07,Permethrin,Pesticides,45.77,71,3249.67,6308.0599999999995
2020-05-07,Bean seeds,Seeds,10.55,92,970.6,6308.0599999999995
2020-05-07,Machete,Farming Tools,11.79,69,813.51,6308.0599999999995
2020-05-08,Potassium chloride,Fertilizers,41.43,47,1947.21,8145.74
2020-05-08,Neonicotinoids,Pesticides,17.4,18,313.2,8145.74
2020-05-08,Corn seeds,Seeds,35.55,97,3448.35,8145.74
2020-05-08,Seed drills,Farming Tools,26.78,91,2436.98,8145.74
2020-05-09,Urea,Fertilizers,49.9,16,798.4,2208.39
2020-05-09,Malathion,Pesticides,28.63,24,687.12,2208.39
2020-05-09,Pea seeds,Seeds,5.41,88,476.08,2208.39
2020-05-09,Hand weeder,Farming Tools,6.67,37,246.79,2208.39
2020-05-10,Potassium nitrate,Fertilizers,26.69,61,1628.09,6675.139999999999
2020-05-10,Imidacloprid,Pesticides,20.72,98,2030.56,6675.139999999999
2020-05-10,Cucumber seeds,Seeds,24.68,10,246.8,6675.139999999999
2020-05-10,Garden fork,Farming Tools,35.97,77,2769.69,6675.139999999999
2020-05-11,Potassium sulfate,Fertilizers,45.94,31,1424.14,5700.3
2020-05-11,DDT,Pesticides,9.58,96,919.68,5700.3
2020-05-11,Lettuce seeds,Seeds,21.5,65,1397.5,5700.3
2020-05-11,Scythe,Farming Tools,47.78,41,1958.98,5700.3
2020-05-12,Ammonium sulfate,Fertilizers,8.98,65,583.7,4163.8099999999995
2020-05-12,Pyrethroids,Pesticides,41.18,13,535.34,4163.8099999999995
2020-05-12,Lettuce seeds,Seeds,48.3,52,2511.6,4163.8099999999995
2020-05-12,Garden fork,Farming Tools,14.41,37,533.17,4163.8099999999995
2020-05-13,Potassium sulfate,Fertilizers,31.04,70,2172.8,3804.6000000000004
2020-05-13,Malathion,Pesticides,11.82,50,591.0,3804.6000000000004
2020-05-13,Corn seeds,Seeds,17.72,35,620.2,3804.6000000000004
2020-05-13,Shovel,Farming Tools,14.02,30,420.6,3804.6000000000004
2020-05-14,Ammonium nitrate,Fertilizers,16.15,57,920.55,11838.24
2020-05-14,Imidacloprid,Pesticides,48.57,81,3934.17,11838.24
2020-05-14,Pea seeds,Seeds,26.88,94,2526.72,11838.24
2020-05-14,Wheelbarrow,Farming Tools,49.52,90,4456.8,11838.24
2020-05-15,Superphosphate,Fertilizers,10.34,71,734.14,4152.18
2020-05-15,Neonicotinoids,Pesticides,15.33,56,858.48,4152.18
2020-05-15,Lettuce seeds,Seeds,18.11,83,1503.13,4152.18
2020-05-15,Seed drills,Farming Tools,11.87,89,1056.43,4152.18
2020-05-16,Calcium ammonium nitrate,Fertilizers,43.07,95,4091.65,9408.61
2020-05-16,DDT,Pesticides,43.98,18,791.64,9408.61
2020-05-16,Lettuce seeds,Seeds,35.57,42,1493.94,9408.61
2020-05-16,Tractors,Farming Tools,30.62,99,3031.38,9408.61
2020-05-17,Potassium nitrate,Fertilizers,6.29,52,327.08,7564.5199999999995
2020-05-17,Atrazine,Pesticides,36.88,90,3319.2,7564.5199999999995
2020-05-17,Pea seeds,Seeds,17.76,91,1616.16,7564.5199999999995
2020-05-17,Shovel,Farming Tools,26.16,88,2302.08,7564.5199999999995
2020-05-18,Calcium ammonium nitrate,Fertilizers,7.87,97,763.39,6014.969999999999
2020-05-18,Permethrin,Pesticides,15.79,25,394.75,6014.969999999999
2020-05-18,Tomato seeds,Seeds,30.22,100,3022.0,6014.969999999999
2020-05-18,Trowel,Farming Tools,21.09,87,1834.83,6014.969999999999
2020-05-19,Triple superphosphate,Fertilizers,13.16,97,1276.52,8380.19
2020-05-19,Malathion,Pesticides,25.88,47,1216.36,8380.19
2020-05-19,Lettuce seeds,Seeds,39.33,35,1376.55,8380.19
2020-05-19,Spade,Farming Tools,49.03,92,4510.76,8380.19
2020-05-20,Ammonium sulfate,Fertilizers,36.03,91,3278.73,5863.25
2020-05-20,Atrazine,Pesticides,17.21,21,361.41,5863.25
2020-05-20,Sunflower seeds,Seeds,37.09,35,1298.15,5863.25
2020-05-20,Hand cultivator,Farming Tools,11.28,82,924.96,5863.25
2020-05-21,Urea,Fertilizers,11.04,56,618.24,2702.06
2020-05-21,Pyrethroids,Pesticides,7.5,24,180.0,2702.06
2020-05-21,Cucumber seeds,Seeds,17.03,81,1379.43,2702.06
2020-05-21,Tractors,Farming Tools,12.79,41,524.39,2702.06
2020-05-22,Ammonium nitrate,Fertilizers,30.79,76,2340.04,6176.75
2020-05-22,Carbaryl (Sevin),Pesticides,44.12,41,1808.92,6176.75
2020-05-22,Pea seeds,Seeds,30.77,23,707.71,6176.75
2020-05-22,Cultivators,Farming Tools,45.52,29,1320.08,6176.75
2020-05-23,Urea,Fertilizers,42.3,38,1607.4,5326.75
2020-05-23,Carbaryl (Sevin),Pesticides,43.91,20,878.2,5326.75
2020-05-23,Sunflower seeds,Seeds,26.39,93,2454.27,5326.75
2020-05-23,Sickles,Farming Tools,7.44,52,386.88,5326.75
2020-05-24,Potassium chloride,Fertilizers,35.24,86,3030.64,5111.74
2020-05-24,Pyrethroids,Pesticides,30.56,19,580.64,5111.74
2020-05-24,Cucumber seeds,Seeds,8.62,85,732.7,5111.74
2020-05-24,Pruning shears,Farming Tools,31.99,24,767.76,5111.74
2020-05-25,Superphosphate,Fertilizers,22.56,21,473.76,3948.6
2020-05-25,Permethrin,Pesticides,19.42,79,1534.18,3948.6
2020-05-25,Lettuce seeds,Seeds,30.97,46,1424.62,3948.6
2020-05-25,Cultivators,Farming Tools,27.16,19,516.04,3948.6
2020-05-26,Triple superphosphate,Fertilizers,47.41,100,4741.0,13947.14
2020-05-26,DDT,Pesticides,48.96,69,3378.24,13947.14
2020-05-26,Pea seeds,Seeds,45.03,78,3512.34,13947.14
2020-05-26,Scythe,Farming Tools,37.96,61,2315.56,13947.14
2020-05-27,Diammonium phosphate,Fertilizers,36.18,52,1881.36,9931.44
2020-05-27,Imidacloprid,Pesticides,44.08,31,1366.48,9931.44
2020-05-27,Sunflower seeds,Seeds,44.0,64,2816.0,9931.44
2020-05-27,Tractors,Farming Tools,43.95,88,3867.6,9931.44
2020-05-28,Triple superphosphate,Fertilizers,21.47,61,1309.67,9163.34
2020-05-28,Pyrethroids,Pesticides,48.79,62,3024.98,9163.34
2020-05-28,Sunflower seeds,Seeds,48.13,77,3706.01,9163.34
2020-05-28,Sickles,Farming Tools,43.18,26,1122.68,9163.34
2020-05-29,Calcium ammonium nitrate,Fertilizers,25.33,72,1823.76,7133.0599999999995
2020-05-29,Glyphosate (Roundup),Pesticides,11.71,41,480.11,7133.0599999999995
2020-05-29,Cucumber seeds,Seeds,46.38,96,4452.48,7133.0599999999995
2020-05-29,Trowel,Farming Tools,12.99,29,376.71,7133.0599999999995
2020-05-30,Potassium chloride,Fertilizers,16.74,65,1088.1,3382.41
2020-05-30,Permethrin,Pesticides,14.88,75,1116.0,3382.41
2020-05-30,Wheat seeds,Seeds,12.99,76,987.24,3382.41
2020-05-30,Cultivators,Farming Tools,5.79,33,191.07,3382.41
2020-05-31,Superphosphate,Fertilizers,10.41,72,749.52,5915.75
2020-05-31,Chlorpyrifos,Pesticides,13.3,42,558.6,5915.75
2020-05-31,Lettuce seeds,Seeds,19.77,67,1324.59,5915.75
2020-05-31,Pruning shears,Farming Tools,46.24,71,3283.04,5915.75
2020-06-01,Ammonium sulfate,Fertilizers,21.03,76,1598.28,3186.6
2020-06-01,Glyphosate (Roundup),Pesticides,11.68,23,268.64,3186.6
2020-06-01,Lettuce seeds,Seeds,8.89,38,337.82,3186.6
2020-06-01,Pruning shears,Farming Tools,44.63,22,981.86,3186.6
2020-06-02,Superphosphate,Fertilizers,10.01,30,300.3,5307.820000000001
2020-06-02,Chlorpyrifos,Pesticides,19.31,75,1448.25,5307.820000000001
2020-06-02,Rice seeds,Seeds,41.72,70,2920.4,5307.820000000001
2020-06-02,Trowel,Farming Tools,22.03,29,638.87,5307.820000000001
2020-06-03,Ammonium sulfate,Fertilizers,22.75,54,1228.5,7664.139999999999
2020-06-03,Malathion,Pesticides,26.83,88,2361.04,7664.139999999999
2020-06-03,Pea seeds,Seeds,10.06,99,995.94,7664.139999999999
2020-06-03,Garden fork,Farming Tools,39.47,78,3078.66,7664.139999999999
2020-06-04,Potassium sulfate,Fertilizers,47.64,52,2477.28,8534.74
2020-06-04,Neonicotinoids,Pesticides,32.16,55,1768.8,8534.74
2020-06-04,Corn seeds,Seeds,48.14,45,2166.3,8534.74
2020-06-04,Sickles,Farming Tools,21.88,97,2122.36,8534.74
2020-06-05,Ammonium nitrate,Fertilizers,36.91,99,3654.09,4932.35
2020-06-05,DDT,Pesticides,19.24,42,808.08,4932.35
2020-06-05,Lettuce seeds,Seeds,8.18,16,130.88,4932.35
2020-06-05,Tractors,Farming Tools,33.93,10,339.3,4932.35
2020-06-06,Superphosphate,Fertilizers,37.58,96,3607.68,7397.799999999999
2020-06-06,Pyrethroids,Pesticides,19.24,71,1366.04,7397.799999999999
2020-06-06,Rice seeds,Seeds,9.16,88,806.08,7397.799999999999
2020-06-06,Wheelbarrow,Farming Tools,32.36,50,1618.0,7397.799999999999
2020-06-07,Urea,Fertilizers,49.57,54,2676.78,8956.460000000001
2020-06-07,Carbaryl (Sevin),Pesticides,15.46,25,386.5,8956.460000000001
2020-06-07,Corn seeds,Seeds,24.01,92,2208.92,8956.460000000001
2020-06-07,Spade,Farming Tools,44.93,82,3684.26,8956.460000000001
2020-06-08,Superphosphate,Fertilizers,36.13,66,2384.58,5964.93
2020-06-08,Carbaryl (Sevin),Pesticides,34.99,37,1294.63,5964.93
2020-06-08,Sunflower seeds,Seeds,36.49,40,1459.6,5964.93
2020-06-08,Scythe,Farming Tools,43.48,19,826.12,5964.93
2020-06-09,Superphosphate,Fertilizers,6.48,35,226.8,2298.51
2020-06-09,Imidacloprid,Pesticides,11.87,90,1068.3,2298.51
2020-06-09,Rice seeds,Seeds,10.71,32,342.72,2298.51
2020-06-09,Machete,Farming Tools,24.47,27,660.69,2298.51
2020-06-10,Triple superphosphate,Fertilizers,9.96,23,229.08,6060.18
2020-06-10,Pyrethroids,Pesticides,10.56,51,538.56,6060.18
2020-06-10,Tomato seeds,Seeds,35.82,66,2364.12,6060.18
2020-06-10,Hoe,Farming Tools,44.37,66,2928.42,6060.18
2020-06-11,Calcium ammonium nitrate,Fertilizers,27.41,84,2302.44,7185.99
2020-06-11,Carbaryl (Sevin),Pesticides,47.4,53,2512.2,7185.99
2020-06-11,Corn seeds,Seeds,43.17,45,1942.65,7185.99
2020-06-11,Cultivators,Farming Tools,14.29,30,428.7,7185.99
2020-06-12,Ammonium sulfate,Fertilizers,11.68,65,759.2,3630.04
2020-06-12,Malathion,Pesticides,36.2,21,760.2,3630.04
2020-06-12,Corn seeds,Seeds,7.61,73,555.53,3630.04
2020-06-12,Trowel,Farming Tools,42.03,37,1555.11,3630.04
2020-06-13,Potassium chloride,Fertilizers,22.83,97,2214.51,10831.99
2020-06-13,Atrazine,Pesticides,23.67,96,2272.32,10831.99
2020-06-13,Rice seeds,Seeds,41.64,61,2540.04,10831.99
2020-06-13,Rake,Farming Tools,40.48,94,3805.12,10831.99
2020-06-14,Urea,Fertilizers,36.02,96,3457.92,8898.28
2020-06-14,Imidacloprid,Pesticides,7.88,18,141.84,8898.28
2020-06-14,Tomato seeds,Seeds,43.8,76,3328.8,8898.28
2020-06-14,Hand cultivator,Farming Tools,21.41,92,1969.72,8898.28
2020-06-15,Calcium ammonium nitrate,Fertilizers,41.74,64,2671.36,6147.9
2020-06-15,DDT,Pesticides,32.3,80,2584.0,6147.9
2020-06-15,Wheat seeds,Seeds,15.27,26,397.02,6147.9
2020-06-15,Plows,Farming Tools,26.08,19,495.52,6147.9
2020-06-16,Triple superphosphate,Fertilizers,45.07,100,4507.0,9951.55
2020-06-16,Imidacloprid,Pesticides,48.92,79,3864.68,9951.55
2020-06-16,Corn seeds,Seeds,7.47,61,455.67,9951.55
2020-06-16,Shovel,Farming Tools,40.15,28,1124.2,9951.55
2020-06-17,Calcium ammonium nitrate,Fertilizers,33.92,96,3256.32,6811.4400000000005
2020-06-17,Carbaryl (Sevin),Pesticides,38.11,66,2515.26,6811.4400000000005
2020-06-17,Bean seeds,Seeds,43.5,16,696.0,6811.4400000000005
2020-06-17,Plows,Farming Tools,15.63,22,343.86,6811.4400000000005
2020-06-18,Potassium chloride,Fertilizers,25.97,75,1947.75,6921.98
2020-06-18,Malathion,Pesticides,12.26,85,1042.1,6921.98
2020-06-18,Cucumber seeds,Seeds,25.01,52,1300.52,6921.98
2020-06-18,Pruning shears,Farming Tools,27.13,97,2631.61,6921.98
2020-06-19,Superphosphate,Fertilizers,35.43,54,1913.22,6504.62
